Series Name,Series Code,Country Name,Country Code,2015 [YR2015]
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Equatorial Guinea,GNQ,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Eritrea,ERI,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Estonia,EST,136864862.916163
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Ethiopia,ETH,-2626520129.68937
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Faroe Islands,FRO,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Fiji,FJI,-341868557.706448
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Finland,FIN,-17643176724.253
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,France,FRA,-2107836716.96633
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,French Polynesia,PYF,-3267219.21939577
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Gabon,GAB,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,"Gambia, The",GMB,652250.055745318
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Georgia,GEO,-1266815989.32
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Germany,DEU,59927157039.1329
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Ghana,GHA,-2970893676.55992
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Gibraltar,GIB,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Greece,GRC,313745668.071882
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Greenland,GRL,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Grenada,GRD,-88554019.5462963
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Guam,GUM,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Guatemala,GTM,-1104000700
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Guinea,GIN,48221446.6898188
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Guinea-Bissau,GNB,-16230041.4122476
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Guyana,GUY,-137700000
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Haiti,HTI,-105680000
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Honduras,HND,-1112837754.35871
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,"Hong Kong SAR, China",HKG,-102532361408.386
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Hungary,HUN,-2621603870.19675
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Iceland,ISL,-695187948.262079
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,India,IND,-36495216490.7242
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Indonesia,IDN,-10704478316.6269
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,"Iran, Islamic Rep.",IRN,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Iraq,IRQ,-3168600000
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Ireland,IRL,-45357839475.4942
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Isle of Man,IMN,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Israel,ISR,-367800000
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Italy,ITA,2795798555.97972
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Jamaica,JAM,-920632767.5717
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Japan,JPN,130825172464.584
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Jordan,JOR,-1599295774.64789
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Kazakhstan,KAZ,-2857689951.67899
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Kenya,KEN,-377731883.379769
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Kiribati,KIR,-790860.281348714
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,"Korea, Dem. People’s Rep.",PRK,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,"Korea, Rep.",KOR,19656300000
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Kosovo,XKX,-302192096.600437
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Kuwait,KWT,5154974475.20378
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Kyrgyz Republic,KGZ,-1009094000
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Lao PDR,LAO,-1421167446.55545
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Latvia,LVA,-695416894.986358
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Lebanon,LBN,-1691490626.07402
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Lesotho,LSO,-113219241.034369
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Liberia,LBR,-721033135.436906
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Libya,LBY,394900000
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Liechtenstein,LIE,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Lithuania,LTU,-789739198.874638
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Luxembourg,LUX,175032578016.706
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,"Macao SAR, China",MAC,-587253909.656513
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,"Macedonia, FYR",MKD,-230313801.403734
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Madagascar,MDG,-435345863.401109
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Malawi,MWI,-521198057.017352
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Malaysia,MYS,684809210.773011
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Maldives,MDV,-307749298.237585
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Mali,MLI,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Malta,MLT,-9881702740.39163
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Marshall Islands,MHL,5393638.49927042
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Mauritania,MRT,-501726765.733819
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Mauritius,MUS,-356592085.782744
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Mexico,MEX,-24190085822.0975
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,"Micronesia, Fed. Sts.",FSM,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Moldova,MDA,-209120000
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Monaco,MCO,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Mongolia,MNG,-82911241.9430886
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Montenegro,MNE,-687343510.067029
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Morocco,MAR,-2596320889.57053
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Mozambique,MOZ,-3866831986.83
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Myanmar,MMR,-4083839111.71186
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Namibia,NAM,-1125688024.85896
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Nauru,NRU,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Nepal,NPL,-51895699.9282915
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Netherlands,NLD,89513304874.5202
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,New Caledonia,NCL,-1163919452.16558
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,New Zealand,NZL,-5916739.6440956
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Nicaragua,NIC,-904900000
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Niger,NER,-495139172.973853
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Nigeria,NGA,-1663213530.58003
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Northern Mariana Islands,MNP,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Norway,NOR,15311649176.105
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Oman,OMN,2507412223.6671
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Pakistan,PAK,-1596000000
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Palau,PLW,-34583158.147185
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Panama,PAN,-3966300000
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Papua New Guinea,PNG,-203582439.268726
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Paraguay,PRY,-305720000
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Peru,PER,-8144268433.74415
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Philippines,PHL,-99650560.9468141
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Poland,POL,-10152000000
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Portugal,PRT,-1325957219.47738
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Puerto Rico,PRI,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Qatar,QAT,2952472527.47253
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Romania,ROU,-3287453781.97355
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Russian Federation,RUS,15232130000
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Rwanda,RWA,-219881371.450842
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Samoa,WSM,-23161289.4757419
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,San Marino,SMR,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Sao Tome and Principe,STP,-25927381.0577146
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Saudi Arabia,SAU,-2751098333.33333
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Senegal,SEN,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Serbia,SRB,-2000629971.55199
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Seychelles,SYC,-192959276.437493
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Sierra Leone,SLE,-252435829.4339
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Singapore,SGP,-39174513119.8516
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Sint Maarten (Dutch part),SXM,-27664804.4692737
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Slovak Republic,SVK,-102316226.264645
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Slovenia,SVN,-1403818968.15236
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Solomon Islands,SLB,-27508876.5557426
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Somalia,SOM,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,South Africa,ZAF,3993788900.72149
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,South Sudan,SSD,-1180000
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Spain,ESP,30905602829.8528
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Sri Lanka,LKA,-626668319.790231
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,St. Kitts and Nevis,KNA,-132265824.381919
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,St. Lucia,LCA,-75113250.4111111
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,St. Martin (French part),MAF,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,St. Vincent and the Grenadines,VCT,-47764400.4407407
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Sudan,SDN,-1728373403.43067
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Suriname,SUR,-278478415.16756
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Swaziland,SWZ,-32719601.2085192
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Sweden,SWE,8284524843.89947
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Switzerland,CHE,12133813521.4526
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Syrian Arab Republic,SYR,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Tajikistan,TJK,-426147890
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Tanzania,TZA,-1604581620.32199
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Thailand,THA,-3936528343.6
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Timor-Leste,TLS,-30328700
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Togo,TGO,90756741.3941578
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Tonga,TON,-10580486.6340881
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Trinidad and Tobago,TTO,-65561553.465128
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Tunisia,TUN,-970521888.740203
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Turkey,TUR,-12906000000
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Turkmenistan,TKM,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Turks and Caicos Islands,TCA,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Tuvalu,TUV,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Uganda,UGA,-737364516.27279
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Ukraine,UKR,-3012000000
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,United Arab Emirates,ARE,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,United Kingdom,GBR,-114503875089.453
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,United States,USA,-195024000000
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Uruguay,URY,-830081398.428583
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Uzbekistan,UZB,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Vanuatu,VUT,-29505200.9901399
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,"Venezuela, RB",VEN,-370000000
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Vietnam,VNM,-10700000000
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Virgin Islands (U.S.),VIR,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,West Bank and Gaza,PSE,-29667905.7223233
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,"Yemen, Rep.",YEM,15444808.3545508
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Zambia,ZMB,-1724246017.62667
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Zimbabwe,ZWE,-399200000
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Arab World,ARB,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Caribbean small states,CSS,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Central Europe and the Baltics,CEB,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Early-demographic dividend,EAR,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,East Asia & Pacific,EAS,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,East Asia & Pacific (excluding high income),EAP,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,East Asia & Pacific (IDA & IBRD countries),TEA,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Euro area,EMU,272107471574.732
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Europe & Central Asia,ECS,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Europe & Central Asia (excluding high income),ECA,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Europe & Central Asia (IDA & IBRD countries),TEC,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,European Union,EUU,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Fragile and conflict affected situations,FCS,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Heavily indebted poor countries (HIPC),HPC,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,High income,HIC,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,IBRD only,IBD,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,IDA & IBRD total,IBT,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,IDA blend,IDB,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,IDA only,IDX,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,IDA total,IDA,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Late-demographic dividend,LTE,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Latin America & Caribbean,LCN,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Latin America & Caribbean (excluding high income),LAC,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Latin America & the Caribbean (IDA & IBRD countries),TLA,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Least developed countries: UN classification,LDC,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Low & middle income,LMY,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Low income,LIC,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Lower middle income,LMC,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Middle East & North Africa,MEA,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Middle East & North Africa (excluding high income),MNA,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Middle East & North Africa (IDA & IBRD countries),TMN,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Middle income,MIC,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,North America,NAC,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Not classified,INX,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,OECD members,OED,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Other small states,OSS,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Pacific island small states,PSS,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Post-demographic dividend,PST,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Pre-demographic dividend,PRE,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Small states,SST,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,South Asia,SAS,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,South Asia (IDA & IBRD),TSA,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Sub-Saharan Africa,SSF,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Sub-Saharan Africa (excluding high income),SSA,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Sub-Saharan Africa (IDA & IBRD countries),TSS,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Upper middle income,UMC,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,World,WLD,..
,,,,
,,,,
,,,,
Data from database: World Development Indicators,,,,
Last Updated: 05/02/2018,,,,
